"";"price";"type";"district";"municipality";"street";"c";"link";"condition";"usable_area";"built_up_area";"land_area";"commission_in_price";"rooms"
"9781";NA;"Rodinný dom";"okres Žilina";"Žilina";"okres Žilina";NA;"https://www.nehnutelnosti.sk/4210175/mobilne-domy-stavby-buducnosti-exkluzivne-iba-u-nas/";"Developerský projekt";"54";NA;NA;"no";NA
"9782";81750;"Rodinný dom";"okres Veľký Krtíš";"Želovce";"okres Veľký Krtíš";NA;"https://www.nehnutelnosti.sk/4208610/drazba-rodinneho-domu-v-obci-zelovce/";"Kompletná rekonštrukcia";"293";NA;NA;"no";NA
"9783";NA;"Rodinný dom";"okres Hlohovec";"Horné Otrokovce";"okres Hlohovec";NA;"https://www.nehnutelnosti.sk/4208476/drazba-rodinneho-domu-v-obci-horne-otrokovce/";"Čiastočná rekonštrukcia";"290";NA;NA;"no";NA
"9784";NA;"Rodinný dom";"okres Galanta";"Galanta";"okres Galanta";NA;"https://www.nehnutelnosti.sk/4201672/drazba-rodinneho-domu-v-obci-javorinka-galanta/";"Čiastočná rekonštrukcia";"144";NA;NA;"no";NA
"9785";209900;"Byt";"okres Prešov";"Ľubotice";"okres Prešov";NA;"https://www.nehnutelnosti.sk/4201402/3-izbovy-byt-na-predaj-novostavba-projekt-viladomy-lubotice/";"Novostavba";"87";NA;NA;"no";"3"
"9786";NA;"Byt";"okres Prešov";"Ľubotice";"okres Prešov";NA;"https://www.nehnutelnosti.sk/4201394/5-izbovy-byt-na-predaj-novostavba-projekt-viladomy-lubotice/";"Novostavba";"160";NA;NA;"no";"5"
"9787";NA;"Rodinný dom";"okres Martin";"Sučany";"okres Martin";NA;"https://www.nehnutelnosti.sk/4201093/drazba-3-4-rodinneho-domu-v-sucanoch/";"Čiastočná rekonštrukcia";NA;NA;NA;"no";NA
"9788";51000;"Rodinný dom";"okres Sobrance";"Jenkovce";"okres Sobrance";NA;"https://www.nehnutelnosti.sk/4200205/na-predaj-rodinny-dom-v-okrese-sobrance/";"Vo výstavbe";"120";"60";"4719";"no";NA
"9789";160000;"Rodinný dom";"okres Rimavská Sobota";"Číž";"okres Rimavská Sobota";NA;"https://www.nehnutelnosti.sk/4200073/predaj/";"Kompletná rekonštrukcia";"110";NA;NA;"no";NA
"9790";135000;"Rodinný dom";"okres Žiar nad Hronom";"Vyhne";"okres Žiar nad Hronom";NA;"https://www.nehnutelnosti.sk/4200037/rodinny-dom-vyhne/";"Čiastočná rekonštrukcia";"150";NA;"1287";"no";NA
"9791";350000;"Mezonet";"okres Banská Bystrica";"Banská Bystrica";"okres Banská Bystrica";NA;"https://www.nehnutelnosti.sk/4189717/lukrativny-5-izb-mezonet-v-novostavbe-belveder/";"Novostavba";"140";NA;NA;"no";NA
"9792";311190;"Byt";"okres Bratislava";"Bratislava I - Staré Mesto";"okres Bratislava";NA;"https://www.nehnutelnosti.sk/4181101/prijemny-2-izbovy-byt-60-m2-na-predaj-v-objekte-na-gundulicovej-ulici/";"Kompletná rekonštrukcia";"60";NA;NA;"no";"2"
"9793";206195;"Byt";"okres Bratislava";"Bratislava I - Staré Mesto";"okres Bratislava";NA;"https://www.nehnutelnosti.sk/4181075/prijemny-1-izbovy-byt-38-80-m2-na-predaj-na-gundulicovej-ulici/";"Kompletná rekonštrukcia";"38";NA;NA;"no";"1"
"9794";NA;"Rodinná vila";"okres Bratislava";"Bratislava I - Staré Mesto";"okres Bratislava";NA;"https://www.nehnutelnosti.sk/4181074/luxusne-rezidencne-vily-vila-dm-andrea-erika-terezia-na-predaj-na-tajovskeho-ulici/";"Novostavba";"792";NA;"868";"no";NA
"9795";NA;"Rodinná vila";"okres Bratislava";"Bratislava I - Staré Mesto";"okres Bratislava";NA;"https://www.nehnutelnosti.sk/4181001/luxusna-rezidencna-vila-vila-maria-na-predaj-na-tajovskeho-ulici/";"Novostavba";"746";NA;"810";"no";NA
"9796";544000;"Rodinný dom";"okres Nové Zámky";"Podhájska";"okres Nové Zámky";NA;"https://www.nehnutelnosti.sk/4180609/na-predaj-apartmanovy-dom-12-izieb-360m2-podhajska-okres-nove-zamky-nitriansky-kraj/";"Pôvodný stav";"360";"705";"1480";"no";NA
"9797";94608;"Byt";"okres Nové Zámky";"Nové Zámky";"okres Nové Zámky";NA;"https://www.nehnutelnosti.sk/4177959/projekt-star-residence-2-3-4-a-5-izbove-apartmany/";"Developerský projekt";"43,8";NA;NA;"no";"2"
"9798";79000;"Rodinný dom";"okres Revúca";"Revúca";"okres Revúca";NA;"https://www.nehnutelnosti.sk/4174261/ponukame-na-predaj-prevadzku-najomneho-domu-v-revucej/";"Čiastočná rekonštrukcia";"320";NA;"500";"no";NA
"9799";NA;"Rodinný dom";"okres Brezno";"Bacúch";"okres Brezno";NA;"https://www.nehnutelnosti.sk/4174248/krasne-zrekonstruovany-rodinny-dom-na-bacuchu/";"Kompletná rekonštrukcia";"188";NA;"1804";"no";NA
"9800";NA;"Iný objekt na bývanie";"okres Banská Bystrica";"Banská Bystrica";"okres Banská Bystrica";NA;"https://www.nehnutelnosti.sk/4171236/viacbytovy-dom-v-centre-banskej-bystrice/";"Kompletná rekonštrukcia";"596";NA;"1056";"no";NA
"9801";245000;"Rodinný dom";"okres Sobrance";"Sobrance";"okres Sobrance";NA;"https://www.nehnutelnosti.sk/4169146/znizena-cena-vila-s-bazenom-a-saunou-20-km-od-michaloviec/";"Čiastočná rekonštrukcia";NA;NA;"744";"no";NA
"9802";168000;"Byt";"okres Spišská Nová Ves";"Arnutovce";"okres Spišská Nová Ves";NA;"https://www.nehnutelnosti.sk/4168917/bytovy-dom-v-obci-arnutovce-okr-spisska-nova-ves/";"Pôvodný stav";"640";"303";"2621";"no";"I"
"9803";2e+05;"Byt";"okres Spišská Nová Ves";"Mlynky";"okres Spišská Nová Ves";NA;"https://www.nehnutelnosti.sk/4168908/obytny-dom-v-obci-mlynky-okr-snv/";"Pôvodný stav";"600";NA;"4023";"no";"I"
"9804";210000;"Rodinný dom";"okres Ilava";"Ilava";"okres Ilava";NA;"https://www.nehnutelnosti.sk/4168839/rodinny-dom-ilava-pozemok-643-m2/";"Čiastočná rekonštrukcia";"250";NA;"643";"no";NA
"9805";399990;"Rodinný dom";"okres Žiar nad Hronom";"Slaská";"okres Žiar nad Hronom";NA;"https://www.nehnutelnosti.sk/4166628/na-predaj-novostavba-dvojpodlazneho-5-izboveho-rd-v-slaskej-s-vlastnou-cov-ziar-nad-hronom-p620/";"Pôvodný stav";"1808";NA;NA;"no";NA
"9806";NA;"Rodinný dom";"okres Michalovce";"Trhovište";"okres Michalovce";NA;"https://www.nehnutelnosti.sk/4164860/znizena-cena-komplex-3-rodinnych-domov-v-obci-trhoviste-okr-michalovce/";"Pôvodný stav";"430";"570";"1108";"no";NA
"9807";250000;"Rodinný dom";"okres Trnava";"Trnava";"okres Trnava";NA;"https://www.nehnutelnosti.sk/4163585/rozostavany-6-izbovy-rodinny-dom-v-modranke/";"Vo výstavbe";"190";"120";"422";"no";NA
"9808";110000;"Rodinný dom";"okres Detva";"Slatinské Lazy";"okres Detva";NA;"https://www.nehnutelnosti.sk/4160313/predaj-rodinny-domvelka-chata-slatinske-lazy-okr-detva/";"Čiastočná rekonštrukcia";"270";"152";"152";"no";NA
"9809";320000;"Iný objekt na bývanie";"okres Detva";"Slatinské Lazy";"okres Detva";NA;"https://www.nehnutelnosti.sk/4160276/predaj-prestavba-admin-budovy-na-16-bytovy-dom-slatinske-lazy/";"Pôvodný stav";"1070";"357";"2500";"no";NA
"9810";170000;"Rodinný dom";"okres Piešťany";"Ratnovce";"okres Piešťany";NA;"https://www.nehnutelnosti.sk/4158485/viv-real-predaj-rodinneho-domu-v-obci-ratnovce/";"Pôvodný stav";"350";NA;"432";"no";NA
"9811";225000;"Rodinný dom";"okres Nové Zámky";"Šurany";"okres Nové Zámky";NA;"https://www.nehnutelnosti.sk/4156459/poschodovy-rodinny-dom-s-bazenom-surany-nove-zamky/";"Kompletná rekonštrukcia";"140";"97";"881";"yes";NA
"9812";24000;"Rodinný dom";"okres Rožňava";"Kunova Teplica";"okres Rožňava";NA;"https://www.nehnutelnosti.sk/4155345/predaj/";"Čiastočná rekonštrukcia";"200";NA;NA;"no";NA
"9813";285000;"Rodinný dom";"okres Nitra";"Čab";"okres Nitra";NA;"https://www.nehnutelnosti.sk/3613132/rodinny-dom-800-m2-na-pozemku-1984-m2/";"Novostavba";"800";NA;"1984";"no";NA
"9814";350880;"Byt";"okres Bratislava";"Bratislava I - Staré Mesto";"okres Bratislava";NA;"https://www.nehnutelnosti.sk/4493497/2-izbovy-apartmanovy-byt-na-predaj-v-projekte-bezrucova-residence/";"Kompletná rekonštrukcia";"59";NA;NA;"no";"2"
"9815";NA;"Rodinná vila";"okres Bratislava";"Bratislava";"okres Bratislava";NA;"https://www.nehnutelnosti.sk/4138800/svoboda-williams-i-zrenovovany-historicky-dom-z-roku-1905-modra/";"Kompletná rekonštrukcia";NA;"1288";"6337";"no";NA
"9816";35990;"Rodinný dom";"okres Malacky";"Malacky";"okres Malacky";NA;"https://www.nehnutelnosti.sk/4131845/novostavby-v-okrese-malacky/";"Novostavba";"103";NA;NA;"no";NA
"9817";259000;"Rodinný dom";"okres Piešťany";"Banka";"okres Piešťany";NA;"https://www.nehnutelnosti.sk/4131557/priestranny-rodinny-dom-4-1-pozemok-722m2-banka-pri-piestanoch/";"Kompletná rekonštrukcia";"125";"140";"722";"no";NA
"9818";280000;"Rodinný dom";"okres Hlohovec";"Madunice";"okres Hlohovec";NA;"https://www.nehnutelnosti.sk/4130180/predam-slnecny-dom-v-lokalite-madunice-id-102954/";"Novostavba";"300";"300";"813";"no";NA
"9819";NA;"Rodinný dom";"okres Tvrdošín";"Tvrdošín";"okres Tvrdošín";NA;"https://www.nehnutelnosti.sk/4128831/predaj-rodinny-dom-tvrdosin-centrum/";"Novostavba";"240";"120";"530";"no";NA
"9820";1;"Byt";"okres Bardejov";"Bardejov";"okres Bardejov";NA;"https://www.nehnutelnosti.sk/4126732/moderne-byvanie-v-centre-bardejova/";"Novostavba";"99";NA;NA;"no";"3"
"9821";22900;"Rodinný dom";"okres Michalovce";"Veľké Kapušany";"okres Michalovce";NA;"https://www.nehnutelnosti.sk/4123573/rodinny-dom-s-velkym-pozemkom/";"Pôvodný stav";"95";"1142";"3436";"no";NA
"9822";1;"Rodinný dom";"okres Detva";"Hriňová";"okres Detva";NA;"https://www.nehnutelnosti.sk/4121816/predaj-rodinneho-domu-krivec/";"Čiastočná rekonštrukcia";"1561";NA;NA;"no";NA
"9823";85000;"Byt";"okres Bardejov";"Bardejov";"okres Bardejov";NA;"https://www.nehnutelnosti.sk/4112971/2-5-izbovy-byt-65-m2-sidlisko-vinbarg-bardejov/";"Pôvodný stav";"65";NA;NA;"no";"3"
"9824";59500;"Rodinný dom";"okres Michalovce";"Trhovište";"okres Michalovce";NA;"https://www.nehnutelnosti.sk/4107758/dva-rodinne-domy-trhoviste/";"Pôvodný stav";"570";NA;"1196";"no";NA
"9825";NA;"Rodinný dom";"okres Trnava";"Dolné Dubové";"okres Trnava";NA;"https://www.nehnutelnosti.sk/4106673/tima-real-byvajte-a-podnikajte-na-jednom-mieste/";"Kompletná rekonštrukcia";"1000";"852";"2166";"no";NA
"9826";NA;"Rodinný dom";"okres Prievidza";"Poruba";"okres Prievidza";NA;"https://www.nehnutelnosti.sk/4089915/novostavba-v-krasnom-tichom-prostredi-obce-poruba/";"Vo výstavbe";"120";NA;"600";"no";NA
"9827";145000;"Rodinný dom";"okres Dunajská Streda";"Okoč";"okres Dunajská Streda";NA;"https://www.nehnutelnosti.sk/4086299/exkluzivna-ponuka-len-u-nas-diamond-home-s-r-o-ponuka-vam-na-predaj-krasny-2izbovy-rodinny-d/";"Vo výstavbe";"72";NA;"530";"no";NA
"9828";170000;"Mezonet";"okres Levice";"Kalná nad Hronom";"okres Levice";NA;"https://www.nehnutelnosti.sk/4080358/predaj-4-izbovy-byt-mezonet-kalna-nad-hronom-kalnica/";"Vo výstavbe";"96";NA;NA;"no";NA
"9829";69900;"Rodinný dom";"okres Michalovce";"Michalovce";"okres Michalovce";NA;"https://www.nehnutelnosti.sk/4072926/dvojdom-v-tichom-prostredi/";"Čiastočná rekonštrukcia";"145";"690";"1900";"no";NA
"9830";293000;"Rodinný dom";"okres Banská Bystrica";"Malachov";"okres Banská Bystrica";NA;"https://www.nehnutelnosti.sk/4071233/nadstandartne-radove-rodinne-domy-suchy-vrch/";"Novostavba";"140";NA;NA;"no";NA
"9831";29900;"Rodinný dom";"okres Nové Zámky";"Kamenín";"okres Nové Zámky";NA;"https://www.nehnutelnosti.sk/4065951/znizena-cena-odporucame/";"Pôvodný stav";"120";NA;"446";"no";NA
"9832";NA;"Rodinný dom";"okres Bratislava";"Bratislava V - Čunovo";"okres Bratislava";NA;"https://www.nehnutelnosti.sk/4064352/predaj-novostavba-rod-dom-cunovo-v-sukromnej-stvrti/";"Novostavba";"214";NA;"647";"no";NA
"9833";80000;"Rodinný dom";"okres Trebišov";"Trebišov";"okres Trebišov";NA;"https://www.nehnutelnosti.sk/4059588/byt-v-rodinnom-dvojdome-v-trebisove/";"Pôvodný stav";"850";NA;NA;"no";NA
"9834";37000;"Rodinný dom";"okres Michalovce";"Drahňov";"okres Michalovce";NA;"https://www.nehnutelnosti.sk/4050919/rodinny-dom-v-drahnove/";"Kompletná rekonštrukcia";"3000";NA;NA;"no";NA
"9835";NA;"Garsónka";"okres Žiar nad Hronom";"Žiar nad Hronom";"okres Žiar nad Hronom";NA;"https://www.nehnutelnosti.sk/4047470/na-kupu-garsonka-v-ziari-nad-hronom/";"Pôvodný stav";"22";NA;NA;"no";"1,5"
"9836";80000;"Byt";"okres Bánovce nad Bebravou";"Omastiná";"okres Bánovce nad Bebravou";NA;"https://www.nehnutelnosti.sk/4012941/na-predaj-3i-byt-omastina-novostavba/";"Novostavba";"60";NA;NA;"no";"3"
"9837";1;"Rodinný dom";"okres Humenné";"Humenné";"okres Humenné";NA;"https://www.nehnutelnosti.sk/4007417/hladam-dom-v-humennom-hotovost/";"Čiastočná rekonštrukcia";"800";NA;NA;"no";NA
"9838";60000;"Rodinný dom";"okres Poltár";"Utekáč";"okres Poltár";NA;"https://www.nehnutelnosti.sk/4003689/predaj-rd-chata-na-polosamote-v-utekaci/";"Pôvodný stav";"120";"107";"1000";"no";NA
"9839";320000;"Rodinný dom";"okres Dunajská Streda";"Dunajská Streda";"okres Dunajská Streda";NA;"https://www.nehnutelnosti.sk/4002837/novostavba-rd-pri-centre-2-kupelne-rohova-vana-hydromasazny-box-s-radiom/";"Novostavba";"98";"121";"700";"no";NA
"9840";125000;"Rodinný dom";"okres Dunajská Streda";"Dunajská Streda";"okres Dunajská Streda";NA;"https://www.nehnutelnosti.sk/4002832/rd-pri-kupalisku-a-tiez-blizko-centra/";"Pôvodný stav";"65";NA;NA;"no";NA
"9841";220000;"Rodinný dom";"okres Brezno";"Brezno";"okres Brezno";NA;"https://www.nehnutelnosti.sk/3952607/pekny-dvojgeneracny-rd-benus/";"Kompletná rekonštrukcia";"158";NA;"748";"no";NA
"9842";578794;"Byt";"okres Bratislava";"Bratislava I - Staré Mesto";"okres Bratislava";NA;"https://www.nehnutelnosti.sk/3945845/svoboda-williams-i-byt-3-izbovy-bratislava-i-stare-mesto/";"Novostavba";"164";NA;NA;"no";"3"
"9843";888734;"Byt";"okres Bratislava";"Bratislava I - Staré Mesto";"okres Bratislava";NA;"https://www.nehnutelnosti.sk/3944908/byt-3-izbovy-bratislava-i-stare-mesto/";"Novostavba";"150";NA;NA;"no";"3"
"9844";NA;"Rodinný dom";"okres Kežmarok";"Malý Slavkov";"okres Kežmarok";NA;"https://www.nehnutelnosti.sk/3941666/rodinny-dom-typ-b1/";"Vo výstavbe";"143,99";NA;NA;"no";NA
"9845";NA;"Rodinný dom";"okres Kežmarok";"Malý Slavkov";"okres Kežmarok";NA;"https://www.nehnutelnosti.sk/3941663/rodinny-dom-typ-b/";"Vo výstavbe";"144,74";NA;NA;"no";NA
"9846";NA;"Rodinný dom";"okres Kežmarok";"Malý Slavkov";"okres Kežmarok";NA;"https://www.nehnutelnosti.sk/3941662/rodinny-dom-typ-a1/";"Vo výstavbe";"95,59";NA;NA;"no";NA
"9847";NA;"Rodinný dom";"okres Kežmarok";"Malý Slavkov";"okres Kežmarok";NA;"https://www.nehnutelnosti.sk/3941661/rodinny-dom-typ-a/";"Vo výstavbe";"121,15";NA;NA;"no";NA
"9848";115000;"Rodinný dom";"okres Michalovce";"Michalovce";"okres Michalovce";NA;"https://www.nehnutelnosti.sk/3917299/rodinny-dom-10km-od-michaloviec/";"Čiastočná rekonštrukcia";"135";"706";"1790";"no";NA
"9849";399000;"Rodinný dom";"okres Zvolen";"Zvolen";"okres Zvolen";NA;"https://www.nehnutelnosti.sk/3908791/predaj-rodinneho-domu-vo-zvolene-sirsie-centrum/";"Pôvodný stav";"485";NA;"874";"no";NA
"9850";95592;"Byt";"okres Liptovský Mikuláš";"Vyšná Boca";"okres Liptovský Mikuláš";NA;"https://www.nehnutelnosti.sk/3902771/predaj-2-izbovy-apartman-vo-vysnej-boci-nizke-tatry/";"Novostavba";"39";NA;NA;"no";"2"
"9851";260000;"Rodinný dom";"okres Senec";"Miloslavov";"okres Senec";NA;"https://www.nehnutelnosti.sk/3890229/moje-milko-ii-etapa-s-urokom-1-49/";"Novostavba";"103,7";NA;"262";"no";NA
"9852";297000;"Rodinný dom";"okres Martin";"Martin";"okres Martin";NA;"https://www.nehnutelnosti.sk/3880649/predaj-rodinny-dom-v-blizkosti-centra-martina/";"Pôvodný stav";"200";"530";"1473";"no";NA
"9853";1;"Mezonet";"okres Banská Bystrica";"Dolná Mičiná";"okres Banská Bystrica";NA;"https://www.nehnutelnosti.sk/3875011/na-predaj-4-izbovy-mezonet-na-dolnej-micinej/";"Novostavba";"164";NA;NA;"no";NA
"9854";123950;"Byt";"okres Šaľa";"Šaľa";"okres Šaľa";NA;"https://www.nehnutelnosti.sk/3847534/predaj-bytu-v-modernej-polyfunkcnej-budove-v-centre-mesta-sala/";"Novostavba";"95";NA;NA;"no";"3"
"9855";NA;"Rodinný dom";"okres Michalovce";"Michalovce";"okres Michalovce";NA;"https://www.nehnutelnosti.sk/3789581/zlava-dom-v-centre-michaloviec/";"Pôvodný stav";"191";"247";"247";"no";NA
"9856";1;"Byt";"okres Humenné";"Humenné";"okres Humenné";NA;"https://www.nehnutelnosti.sk/3781226/3-izbovy-byt-hotovost/";"Čiastočná rekonštrukcia";"70";NA;NA;"no";"3"
"9857";94989;"Rodinný dom";"okres Michalovce";"Palín";"okres Michalovce";NA;"https://www.nehnutelnosti.sk/3781177/na-prdedaj-rodinny-dvojdom-palin-okres-michalovce/";"Kompletná rekonštrukcia";"300";NA;NA;"no";NA
"9858";930000;"Rodinný dom";"okres Žilina";"Rajecké Teplice";"okres Žilina";NA;"https://www.nehnutelnosti.sk/3778926/rodinny-dom-rajecke-teplice/";"Kompletná rekonštrukcia";"563";NA;"1239";"no";NA
"9859";690000;"Rodinný dom";"okres Žilina";"Rajecké Teplice";"okres Žilina";NA;"https://www.nehnutelnosti.sk/3778925/rodinny-dom-rajecke-teplice/";"Kompletná rekonštrukcia";"296";"426";"1153";"no";NA
"9860";NA;"Rodinný dom";"okres Žilina";"Kľače";"okres Žilina";NA;"https://www.nehnutelnosti.sk/3778745/rodinny-dom-klace/";"Novostavba";"460";"479";"1293";"no";NA
"9861";NA;"Rodinný dom";"okres Kysucké Nové Mesto";"Rudina";"okres Kysucké Nové Mesto";NA;"https://www.nehnutelnosti.sk/3778720/rodinny-dom-rudina/";"Kompletná rekonštrukcia";"300";"800";"3077";"no";NA
"9862";NA;"Rodinný dom";"okres Martin";"Necpaly";"okres Martin";NA;"https://www.nehnutelnosti.sk/3778672/rodinny-dom-necpaly/";"Pôvodný stav";"450";"150";"308";"no";NA
"9863";1e+06;"Rodinný dom";"okres Košice";"Košice IV - Krásna";"okres Košice";NA;"https://www.nehnutelnosti.sk/3778617/rodinny-dom-kosice-krasna/";"Novostavba";"600";"228";"1700";"no";NA
"9864";533000;"Rodinný dom";"okres Žilina";"Žilina - Bôrik";"okres Žilina";NA;"https://www.nehnutelnosti.sk/3778534/rodinny-dom-zilina-borik/";"Čiastočná rekonštrukcia";"290";"210";"724";"no";NA
"9865";570000;"Rodinný dom";"okres Žilina";"Žilina";"okres Žilina";NA;"https://www.nehnutelnosti.sk/3778508/rodinny-dom-zilina-zilina/";"Kompletná rekonštrukcia";"441";"340";"1060";"no";NA
"9866";NA;"Byt";"okres Žilina";"Žilina";"okres Žilina";NA;"https://www.nehnutelnosti.sk/3778507/3-izbovy-byt-zilina-centrum/";"Čiastočná rekonštrukcia";"72";NA;NA;"no";"3"
"9867";285000;"Rodinný dom";"okres Žilina";"Svederník";"okres Žilina";NA;"https://www.nehnutelnosti.sk/3778363/rodinny-dom-svedernik/";"Novostavba";"136";NA;"580";"no";NA
"9868";399000;"Rodinný dom";"okres Zvolen";"Zvolen";"okres Zvolen";NA;"https://www.nehnutelnosti.sk/3764479/na-predaj-dom-s-halami-rodinnej-firmy/";"Kompletná rekonštrukcia";"330";"200";"1724";"no";NA
"9869";757000;"Rodinná vila";"okres Zlaté Moravce";"Zlaté Moravce";"okres Zlaté Moravce";NA;"https://www.nehnutelnosti.sk/3753680/rodinny-dom-vyrobny-objekt-hala-na-jednom-pozemku-8663-m2-id-130-12-mig/";"Pôvodný stav";"257";NA;"8663";"no";NA
"9870";96500;"Rodinný dom";"okres Michalovce";"Michalovce";"okres Michalovce";NA;"https://www.nehnutelnosti.sk/3735164/rodinny-dom-25km-od-michaloviec/";"Čiastočná rekonštrukcia";"165";"1037";"2942";"no";NA
"9871";144000;"Rodinný dom";"okres Trnava";"Ružindol";"okres Trnava";NA;"https://www.nehnutelnosti.sk/3727227/predany-samostatne-stojaci-4-izbovy-dom-opal-s-garazou/";"Novostavba";"119";"84";"460";"no";NA
"9872";64840;"Rodinný dom";"okres Dunajská Streda";"Šamorín";"okres Dunajská Streda";NA;"https://www.nehnutelnosti.sk/3715224/predaj-4-izboveho-rodinneho-domu-bez-pozemku-novostavba/";"Novostavba";"125";"125";"125";"no";NA
"9873";29500;"Rodinný dom";"okres Poltár";"Hrnčiarska Ves";"okres Poltár";NA;"https://www.nehnutelnosti.sk/3706191/predam-rodinny-dom-v-obci-hrnciarska-ves-okres-poltar/";"Čiastočná rekonštrukcia";"120";NA;"1277";"no";NA
"9874";154500;"Rodinný dom";"okres Nové Zámky";"Radava";"okres Nové Zámky";NA;"https://www.nehnutelnosti.sk/3699274/dvojgeneracny-rodinny-dom-v-radave/";"Čiastočná rekonštrukcia";"325";"132";"2200";"no";NA
"9875";78000;"Byt";"okres Michalovce";"Michalovce";"okres Michalovce";NA;"https://www.nehnutelnosti.sk/3683061/cbf-ponukame-na-predaj-1-5-izb-byt/";"Čiastočná rekonštrukcia";"39";NA;NA;"no";"1"
"9876";128000;"Rodinný dom";"okres Partizánske";"Veľké Kršteňany";"okres Partizánske";NA;"https://www.nehnutelnosti.sk/3679939/na-predaj-dvojgeneracny-6-i-rd-vo-v-krstenanoch/";"Čiastočná rekonštrukcia";"250";"271";"1374";"no";NA
"9877";59000;"Rodinný dom";"okres Senica";"Cerová";"okres Senica";NA;"https://www.nehnutelnosti.sk/3675606/na-predaj-utulny-dom-chalupa-v-obci-cerova/";"Pôvodný stav";"70";"100";"667";"no";NA
"9878";NA;"Rodinný dom";"okres Topoľčany";"Horné Obdokovce";"okres Topoľčany";NA;"https://www.nehnutelnosti.sk/3668954/na-predaj-vidiecky-dom-s-velkym-pozemkom/";"Pôvodný stav";"250";"317";"2871";"no";NA
"9879";3e+05;"Rodinný dom";"okres Lučenec";"Lučenec";"okres Lučenec";NA;"https://www.nehnutelnosti.sk/3664755/predaj-krasneho-domu-blizko-centra-v-lucenci-s-druhym-domom-vhonym-na-podnikanie/";"Čiastočná rekonštrukcia";"140";"350";NA;"no";NA
"9880";NA;"Iný objekt na bývanie";"okres Trenčín";"Trenčín";"okres Trenčín";NA;"https://www.nehnutelnosti.sk/3662327/bytovy-dom-v-centre-trencina/";"Pôvodný stav";"2578";NA;NA;"no";NA
"9881";990000;"Rodinný dom";"okres Nitra";"Žitavce";"okres Nitra";NA;"https://www.nehnutelnosti.sk/3661160/velky-areal-na-predaj-v-obci-zitavce/";"Kompletná rekonštrukcia";"300";NA;"40000";"no";NA
"9882";265000;"Rodinný dom";"okres Levice";"Levice";"okres Levice";NA;"https://www.nehnutelnosti.sk/4759983/moveon-exkluzivne-ponuka-na-predaj-exkluzivny-rd-s-podnikatelskymi-priestormi/";"Pôvodný stav";"100";NA;NA;"no";NA
"9883";NA;"Rodinný dom";"okres Nitra";"Nitra";"okres Nitra";NA;"https://www.nehnutelnosti.sk/3649197/novostavba-kynek-2-x-4-izbovy-rodinny-domdvojdom-blizko-lesa-id-102-12-mig/";"Novostavba";"150";"182";"909";"no";NA
